 INPUT STRING:	السلام
     IS_TRANS:	AlslAm
        INDEX:	P1W1
      OFFSETS:	0-6
       TOKENS:	P1W1-P1W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[salAm_1]
   UNSPLITVOC:	(Als~alAm)
          POS:	DET+NOUN
          VOC:	Al+salAm
        GLOSS:	the+peace/greeting/salute/salutation/greetings/salutations/anthem/song

 INPUT STRING:	عليكم
     IS_TRANS:	Elykm
        INDEX:	P1W2
      OFFSETS:	7-12
       TOKENS:	P1W2-P1W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealaykum)
          POS:	PREP+PRON_2P
          VOC:	EalaY+kum
        GLOSS:	on/above+you

 INPUT STRING:	جميعا
     IS_TRANS:	jmyEA
        INDEX:	P1W3
      OFFSETS:	13-18
       TOKENS:	P1W4-P1W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jamiyE_1]
   UNSPLITVOC:	(jamiyEAF)
          POS:	NOUN_QUANT+CASE_INDEF_ACC
          VOC:	jamiyE+AF
        GLOSS:	all/entire/every/whole+[acc.indef.]

 INPUT STRING:	واتمنى
     IS_TRANS:	wAtmnY
        INDEX:	P1W4
      OFFSETS:	19-25
       TOKENS:	P1W5-P1W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitoman~aY_1]
   UNSPLITVOC:	(wiAatoman~aY)
          POS:	PART+IV1S+IV
          VOC:	wi+Aa+toman~aY
        GLOSS:	so/and+I+wish

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P1W5
      OFFSETS:	26-28
       TOKENS:	P1W7-P1W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P1W6
      OFFSETS:	29-33
       TOKENS:	P1W8-P1W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P1W7
      OFFSETS:	34-36
       TOKENS:	P1W9-P1W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P1W8
      OFFSETS:	37-39
       TOKENS:	P1W10-P1W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	واحدة
     IS_TRANS:	wAHdp
        INDEX:	P1W9
      OFFSETS:	40-45
       TOKENS:	P1W11-P1W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHodap_1]
   UNSPLITVOC:	(wAHodap)
          POS:	NOUN_NUM+NSUFF_FEM_SG
          VOC:	wAHod+ap
        GLOSS:	one+[fem.sg.]

 INPUT STRING:	فيكم
     IS_TRANS:	fykm
        INDEX:	P1W10
      OFFSETS:	46-50
       TOKENS:	P1W12-P1W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiykum)
          POS:	PREP+PRON_2P
          VOC:	fiy+kum
        GLOSS:	in+you

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P1W11
      OFFSETS:	51-53
       TOKENS:	P1W14-P1W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	تنساق
     IS_TRANS:	tnsAq
        INDEX:	P1W12
      OFFSETS:	54-59
       TOKENS:	P1W15-P1W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinosAq_1]
   UNSPLITVOC:	(tinosAq)
          POS:	IV3FS+IV
          VOC:	ti+nosAq
        GLOSS:	it/they/she+follow/be driven/be carried away

 INPUT STRING:	وراء
     IS_TRANS:	wrA'
        INDEX:	P1W13
      OFFSETS:	60-64
       TOKENS:	P1W16-P1W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[warA'_1]
   UNSPLITVOC:	(warA')
          POS:	NOUN
          VOC:	warA'
        GLOSS:	behind/past/beyond

 INPUT STRING:	الاكازيب
     IS_TRANS:	AlAkAzyb
        INDEX:	P1W14
      OFFSETS:	65-73
       TOKENS:	P1W17-P1W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Auko*ubap_1]
   UNSPLITVOC:	(AlAkA*iyb)
          POS:	DET+NOUN
          VOC:	Al+AkA*iyb
        GLOSS:	the+Lies

 INPUT STRING:	والاشاعات
     IS_TRANS:	wAlA$AEAt
        INDEX:	P1W15
      OFFSETS:	74-83
       TOKENS:	P1W18-P1W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<i$AEap_2]
   UNSPLITVOC:	(waAl<i$AEAt)
          POS:	PREP+DET+NOUN+NSUFF_FEM_PL
          VOC:	wa+Al+<i$AE+At
        GLOSS:	and+the+spreading/circulation/rumor/rumors+[fem.pl.]

 INPUT STRING:	ونبقى
     IS_TRANS:	wnbqY
        INDEX:	P1W16
      OFFSETS:	84-89
       TOKENS:	P1W20-P1W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baq~aY_1]
   UNSPLITVOC:	(winiboq~iy)
          POS:	CONJ+IV1P+IV
          VOC:	wi+ni+boq~iy
        GLOSS:	and+we+be/became/become/last/remain

 INPUT STRING:	مصلحة
     IS_TRANS:	mSlHp
        INDEX:	P1W17
      OFFSETS:	90-95
       TOKENS:	P1W22-P1W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSolaHap_1]
   UNSPLITVOC:	(maSolaHap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	maSolaH+ap
        GLOSS:	interest/advantage/favor/interests/advantages/department/agency/departments+[fem.sg.]

 INPUT STRING:	بلدنا
     IS_TRANS:	bldnA
        INDEX:	P1W18
      OFFSETS:	96-101
       TOKENS:	P1W23-P1W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(baladnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	balad+nA
        GLOSS:	country/countries+our

 INPUT STRING:	فوق
     IS_TRANS:	fwq
        INDEX:	P1W19
      OFFSETS:	102-105
       TOKENS:	P1W25-P1W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fuwoq_1]
   UNSPLITVOC:	(fuwoq)
          POS:	NOUN
          VOC:	fuwoq
        GLOSS:	top/above/upper part/over

